date,A000020,A000040,A000050,A000060,A000070,A000080,A000100,A000120,A000140,A000150,A000180,A000210,A000220,A000230,A000240,A000250,A000270,A000300,A000320,A000370,A000390,A000400,A000430,A000440,A000480,A000490,A000500,A000520,A000540,A000590,A000640,A000650,A000660,A000670,A000680,A000700,A000720,A000760,A000810,A000850,A000860,A000880,A000890,A000910,A000950,A000970,A000990,A001000,A001020,A001040,A001060,A001070,A001080,A001120,A001130,A001140,A001200,A001210,A001230,A001250,A001260,A001270,A001290,A001340,A001360,A001380,A001390,A001420,A001430,A001440,A001450,A001460,A001470,A001500,A001510,A001520,A001530,A001540,A001550,A001560,A001570,A001620,A001630,A001680,A001720,A001740,A001750,A001770,A001780,A001790,A001800,A001810,A001820,A001840,A001880,A001940,A002020,A002030,A002070,A002100
2018-03-27,11550,2306,13700,21450,99500,22750.0,39665,134000,9760,84287,2705,74100,17300,13875,18350,40100.0,31750,704,14900,8430,6870,3230,4565,5830,83400,7590,23500,31705,6160,76400,133000,90700,81400,921000,3095,7410,41050,18400,274500,53200,32250,39850,1060,3970,20100,9840,15150,2965,3866,148045,40602,12400,17900,28150,170000,1080,3510,7560,10650,3815,18000,26950,2935,3255,4062,2880,25100,3935,26650,1350,39200,289000,1494,10450,1101,1845,48695,16350.0,14200,5900.0,2505,1160,72200,24600,58900,5900,7620,19712,3820.0,22300,26800,3080,47800,7050,12500,13100,49950,113000,3022,6130
2018-03-28,11600,2269,13850,21200,95600,22900.0,39299,130500,9700,83500,2645,74800,17350,13555,18700,38750.0,33000,688,14800,8400,6840,3195,4675,5870,83500,7530,23300,32805,6150,75500,131500,90300,80300,916000,3095,7090,42700,18400,271500,53400,32500,39600,1060,3960,20300,9940,14700,2925,3770,146159,39743,12250,17900,28050,170000,1100,3420,7520,10250,3820,20200,26600,2850,3195,3943,2790,24900,3845,26650,1320,39100,289000,1514,10350,1087,1830,48599,16100.0,14600,5800.0,2485,1130,72100,25600,58500,5800,7590,19578,3795.0,22300,26550,3090,44700,7520,12250,13060,48850,113000,3018,6160
2018-03-29,11900,2293,14050,21150,96400,22350.0,40490,137500,9690,84287,2675,73600,17500,13555,18900,39100.0,31850,712,14850,8400,6840,3180,4670,5910,84100,7350,23350,32040,6140,75200,133000,89300,80300,916000,3100,7040,42600,18800,268000,52900,32200,39350,1060,4040,20350,9940,14500,2965,3838,148517,40315,12250,17800,27000,168000,1090,3480,7370,10250,3780,18600,26900,2835,3520,4030,2690,25800,4105,26400,1310,39250,285000,1460,10450,1101,1820,48599,16500.0,15150,5840.0,2510,1140,73000,25850,56600,5790,7660,19311,3810.0,22400,26850,3130,44800,7190,12450,13100,49500,115500,3022,6240
2018-03-30,12250,2342,14050,21050,98000,22450.0,40673,137500,9740,83893,2760,74400,18050,13646,18650,38900.0,31000,712,15150,8600,6960,3185,4630,5940,84800,7370,23550,32136,6170,76000,135000,89500,81300,917000,3155,7240,43700,20400,270500,52400,32650,39150,1085,4115,20550,10100,14750,2960,3989,149931,40649,12400,17950,27300,170500,1090,3570,7490,10100,3685,18450,27150,2800,3515,4135,2745,26200,4115,25800,1335,38900,288000,1464,10550,1115,1850,48792,16400.0,14550,5880.0,2520,1175,72100,25850,57200,5780,7660,19489,3885.0,22700,27400,3125,45400,7080,12500,13120,50200,119000,3022,6250
2018-04-02,12050,2314,14000,21050,98200,22600.0,40856,138000,9700,80742,2755,73300,17250,13555,18550,38200.0,31200,704,15100,8350,6990,3090,4730,5900,84100,7170,23850,33475,5900,75900,132500,89500,81300,931000,3160,7170,41750,19000,269500,52100,32550,38750,1125,4120,20250,10250,14150,2920,3893,154646,40554,12350,17900,27250,171500,1105,3515,7470,9990,3640,19100,27050,2960,3430,4158,2750,25200,4155,25650,1310,38500,287000,1396,10400,1111,1870,48599,16250.0,14000,5850.0,2520,1130,73000,25900,57300,5690,7650,19222,3845.0,22900,29500,3250,44000,6940,12600,12860,49300,124500,3014,6180
2018-04-03,12350,2419,14350,20700,101000,23050.0,41223,139000,9940,80742,2715,74200,17700,13601,18650,42450.0,31750,704,15050,7900,6940,3015,4660,5850,83700,7280,23600,33953,5720,76500,132500,89200,81800,923000,3175,7210,42550,19250,266000,52100,32200,39400,1115,4115,20250,10250,14100,2950,3852,157003,42033,12400,17800,27000,170000,1105,3430,7450,9910,3640,19250,27300,2910,3400,4442,2710,25200,4265,25850,1320,38000,286000,1390,10300,1101,1875,48695,16950.0,14400,5860.0,2490,1145,73000,26400,56700,5690,7630,20246,3790.0,23000,28500,3245,42500,7140,12800,12820,49800,126500,3018,7100
2018-04-04,12250,2403,14250,20500,97300,22350.0,41772,136000,9800,79561,2735,73500,17400,13418,18600,43700.0,32550,736,14700,7800,6760,2975,4555,5900,83900,7050,23200,33427,5700,77100,131500,88400,80400,908000,3170,6950,42200,19050,267500,51500,32400,38200,1090,4110,20300,10200,13450,2900,3797,153703,42081,12400,17800,26500,168000,1080,3350,7380,9850,3420,19400,26800,2765,3305,4525,2600,24000,4000,25600,1300,37250,283000,1424,10250,1082,1875,48695,17200.0,14300,5890.0,2460,1130,72900,25800,56500,5610,7590,19534,3780.0,23150,26900,3200,40250,7240,13300,13000,48900,125000,3018,6940
2018-04-05,12300,2500,14300,20550,96700,22300.0,42597,136000,9900,80742,2790,74100,18350,13418,18650,43000.0,32350,795,14950,7640,6690,3005,4530,5890,84800,7200,23350,35196,5740,77300,130500,88400,82900,917000,3160,7290,43150,19000,267000,52000,32500,38650,1090,4120,20400,10300,14050,2790,3756,151346,42033,12400,17800,26800,169000,1110,3430,7340,9980,3450,18000,26300,2710,3405,4511,2780,24850,3890,25550,1300,36500,283000,1384,10350,1092,1860,48599,17150.0,14400,5880.0,2515,1125,72700,25650,56900,5690,7610,19222,3870.0,23100,26100,3200,41800,7070,13650,13220,49200,126000,2997,6910
2018-04-06,12000,2529,14200,20800,95600,22350.0,42963,136500,9940,80742,2790,74500,18100,13418,18450,49500.0,32050,763,15000,7730,6710,2995,4465,5870,84600,7200,23350,36822,5800,76900,131500,87500,80300,894000,3130,7510,43450,18950,265000,52300,32600,38650,1090,4115,20350,9990,13800,2765,3729,148988,42606,12350,17800,26300,167500,1110,3415,7380,9920,3365,17150,26100,2700,3380,4419,2700,24750,3915,25600,1280,36900,288500,1314,10350,1092,1860,48599,17800.0,14250,5890.0,2470,1090,73500,25900,57000,5690,7600,18955,3915.0,23100,25450,3210,42450,7000,13400,13400,49000,124000,3006,6820
2018-04-09,12550,2464,14300,20600,94400,21800.0,46628,139000,9820,78773,2765,77300,18850,13555,18350,51400.0,31700,736,14950,7590,6600,2995,4360,5890,84800,7120,23050,47821,6010,76600,134500,86900,80600,885000,3125,7580,44650,19450,265500,52400,32450,38900,1100,4155,20200,9980,13800,2795,3660,150874,43130,12200,17800,26000,166000,1105,3425,7270,9320,3335,17000,25150,2740,3370,4635,2685,25250,3855,25500,1280,37250,289000,1290,10300,1082,1875,48309,18250.0,13950,5940.0,2380,1095,73400,26000,57200,5620,7640,19445,3855.0,22900,25700,3190,43050,7000,13900,13200,49600,124000,3022,6700
2018-04-10,12850,2427,14600,20550,91800,21600.0,47177,137500,9850,79167,2750,75900,19050,13966,18450,50500.0,32250,765,15000,7430,6900,2995,4280,5920,84400,7230,22950,53560,6260,76500,136000,87100,80400,867000,3140,7210,43400,19450,269500,52100,32400,39100,1085,4160,20000,10150,13450,2740,3646,149931,43417,12050,17650,26350,167000,1080,3390,7230,9550,3285,17500,24050,2690,3410,4690,2660,24950,3950,25050,1270,36700,288500,1274,10350,1073,1870,48502,19200.0,13750,5850.0,2300,1075,77000,25500,56800,5660,7620,19445,3765.0,23400,25550,3170,44900,6710,13950,13000,48900,126000,3014,6710
2018-04-11,13150,2460,14950,20350,93500,21450.0,46811,137000,9760,81136,2745,76000,18650,14057,18350,49800.0,31800,757,14950,7450,6900,2965,4425,5940,83600,7270,23000,53655,6030,76400,136000,87900,81200,874000,3145,7220,42750,19350,264500,52000,32500,39850,1075,4200,20000,10050,13550,2780,3674,150403,46709,12000,17600,26150,165500,1065,3415,7160,9730,3295,17400,23800,2745,3410,4653,2655,25850,4000,24900,1265,35700,288000,1324,10350,1082,1875,48405,18700.0,13800,5850.0,2250,1105,77800,25300,56500,5570,7600,19267,3970.0,23250,25150,3165,46800,6680,14050,13080,51700,128500,3035,7040
2018-04-12,12700,2484,14700,20300,92100,21100.0,45437,135000,9700,83893,2755,80000,17600,13783,18200,46150.0,31650,780,15000,7410,7070,3055,4305,5900,85000,7530,23800,48491,5990,77000,133500,88600,84000,870000,3080,7170,42450,19250,263500,52300,32350,38950,1105,4205,20000,10400,14400,2890,3838,149931,43751,11850,17600,26400,166000,1060,3405,7250,9570,3275,16750,23550,2680,3385,4474,2720,26900,3995,24900,1275,35800,288500,1364,10400,1082,1880,48502,18050.0,13700,5870.0,2310,1125,77700,25000,56700,5520,7630,19534,3970.0,23100,25050,3185,51300,6600,13650,13200,51300,127500,3018,6820
2018-04-13,12950,2488,14450,20400,91800,20600.0,46444,144000,9730,83106,2765,80200,17650,13601,17900,50200.0,31250,783,14900,7340,7100,3050,4315,5910,83900,7420,23250,46673,6040,76900,134000,90400,84200,851000,3135,6960,42700,19000,264500,52400,32350,39650,1110,4260,20050,10400,14050,2865,3783,148517,43751,12050,17700,26200,168000,1065,3540,7130,9490,3340,17800,23850,2825,3525,4763,2790,26950,4135,24800,1300,35750,286000,1358,10550,1096,1875,48405,18200.0,14250,5940.0,2345,1135,77300,24900,55300,5420,7620,19356,3955.0,23150,24900,3170,51200,6850,13700,13080,51400,128000,3056,6830
2018-04-16,12900,2488,14250,20400,94800,20700.0,45345,145000,9540,83500,2730,78400,18000,13875,17950,50300.0,31350,828,14850,7480,7000,3090,4365,5940,83900,7380,23300,46625,6210,76900,134000,90100,84000,849000,3145,6970,42200,19250,264500,52500,32100,38850,1120,4250,20000,10450,14150,2880,3852,147102,43369,12050,17700,26700,163500,1095,3510,7170,9230,3350,18950,24000,2920,3480,4053,2825,26900,4155,24700,1340,35550,285500,1370,10500,1087,1875,48502,18350.0,14500,5940.0,2365,1125,78300,24500,56300,5430,7640,19667,3890.0,23250,24950,3140,57400,6990,13550,13140,51000,129000,3039,6950
2018-04-17,12550,2529,14150,20150,97700,20800.0,46170,146500,9630,84681,2740,78300,18150,13875,17950,49600.0,31450,868,14700,7500,6950,3030,4280,5950,84400,7420,23900,45812,6200,76700,135000,90000,82800,850000,3145,6950,40550,19650,263000,51900,32150,38650,1115,4245,20050,10500,14100,2945,3879,148988,42653,12050,17700,26550,165000,1100,3535,7190,9180,3310,18450,23650,3000,3475,3984,2790,27600,4225,24650,1355,36050,284000,1358,10400,1087,1870,48405,18000.0,14600,5930.0,2305,1125,77600,24750,56100,5400,7630,21180,3940.0,23350,25100,3125,58700,7230,13750,13100,51200,129000,3006,6900
2018-04-18,12350,2517,14250,20700,97100,21100.0,43605,149500,9690,85469,2740,81700,17500,13692,17950,47500.0,31700,910,14900,7550,6940,3105,4320,5890,84200,7790,24000,43134,6020,76800,130000,90000,84600,847000,3145,7070,44250,19150,265500,51700,32050,40100,1195,4230,20000,10450,14250,3030,3907,151346,41842,12050,17850,26600,165000,1100,3695,7250,9550,3440,20050,23700,2945,3495,3980,2835,26500,4230,25200,1365,36400,283000,1406,10600,1106,1960,48502,17900.0,16000,5920.0,2350,1155,75900,25000,55600,5440,7680,21002,4050.0,22900,24600,3085,61000,7500,14400,13120,51400,136000,3001,7230
2018-04-19,12150,2517,14550,20600,102000,20900.0,44154,150500,9570,87832,2850,82700,16650,13601,17800,46200.0,31200,902,15150,7490,7210,3065,4390,5880,84100,8330,25000,34814,6050,76700,128000,90200,87900,848000,3180,7020,49650,19450,267000,51600,32500,40100,1165,4460,19950,11300,14250,2970,3920,150403,40649,12050,18000,27500,166500,1115,3690,7430,10200,3520,26050,23900,2905,3515,3774,2865,27850,4525,25550,1495,35950,281500,1714,10500,1106,2000,48405,17150.0,17650,6060.0,2295,1200,74100,24900,57400,5470,7680,21047,4255.0,23650,24500,3110,60300,9750,15400,13520,51000,140000,3018,7490
2018-04-20,12300,2768,14750,20450,105000,20750.0,44063,155000,9550,85863,2820,82800,16800,13692,17750,48250.0,31350,920,15200,7420,7270,3160,4385,5920,84100,8890,25750,36679,6050,76600,128500,90200,84400,857000,3175,7070,50400,19650,269000,52100,32300,41250,1200,4440,19850,12500,14500,2960,4195,150403,40697,12050,18200,27100,173000,1150,3680,8800,10200,3565,31450,23900,2905,3575,3819,2880,27750,4430,26200,1500,36450,285000,1660,10500,1115,2000,48309,17450.0,17450,6210.0,2320,1220,73600,25550,58300,5510,7700,21358,4260.0,23400,24600,3185,62200,12650,15100,13480,51400,135500,3043,7300
2018-04-23,12250,2756,15150,20550,103000,21200.0,42322,155500,9500,89014,2840,83500,16250,13783,17650,48250.0,31350,1045,16000,7450,7700,3100,4530,5960,83900,8570,25950,34909,6010,77100,126000,90000,84400,853000,3275,6990,51100,19900,268500,52200,32950,41050,1185,5290,20800,12750,13600,2940,4510,151817,40268,12250,18100,27700,181500,1170,3660,8200,10400,3680,31350,23700,2850,3535,3673,2960,28700,4415,26750,1505,37600,282500,2150,10600,1125,2065,48985,16950.0,17000,6390.0,2310,1265,71700,25900,57500,5530,7700,21447,4250.0,24250,24400,3210,69400,13050,16200,13680,51100,139500,3052,7380
2018-04-24,12000,2785,15150,20600,104500,21750.0,42414,155000,9500,88620,2905,84500,16200,13966,17600,47350.0,31400,1120,16100,7600,7630,3160,4490,5960,84100,8220,25800,35818,6030,77400,126000,90100,82100,854000,3385,6950,51700,20100,269000,52200,33250,41100,1170,5490,21450,13250,13600,3140,4277,154646,40363,12350,18200,27500,181500,1190,3765,8200,10150,3750,29100,23700,2930,3465,3659,2910,28100,4265,26650,1535,37550,282500,2210,10950,1134,2070,49661,16600.0,15900,6250.0,2410,1245,70000,25600,57600,5520,7760,20602,4325.0,23600,24250,3235,60300,11950,15800,13820,51000,140000,3073,6980
2018-04-25,11850,2882,15250,21050,101000,21400.0,42047,152000,9490,87832,2915,83900,16400,13646,17700,46600.0,31350,1105,15850,7560,7440,3110,4355,6050,83100,8090,25400,34431,5890,78900,126500,89800,82400,840000,3415,6880,49950,20500,271500,52000,32300,40300,1180,5000,21850,12850,13450,3195,4195,150403,40125,12500,18200,26450,179000,1185,3725,8140,10000,3700,26850,23900,2805,3485,3604,2850,27850,4275,25900,1525,38300,282000,1982,10900,1125,2055,49565,16700.0,16000,6350.0,2365,1245,69900,26250,58100,5480,7750,21047,4255.0,23500,24300,3230,61000,10950,15450,14400,51000,140000,3056,6900
2018-04-26,11800,2716,14850,20850,101000,21550.0,43055,154500,9490,89014,2925,85500,16650,13646,17800,47900.0,31050,1060,15800,7600,7440,3120,4350,6070,83100,7980,25450,34622,5790,78900,126500,89900,86500,832000,3425,6810,51300,20700,269500,52000,32700,40450,1140,4940,21700,12650,13400,3010,4222,150403,40315,12450,18250,26400,179000,1190,3720,8160,9940,3760,27050,23700,2840,3440,3673,2865,27950,4195,25950,1520,38350,282000,1832,11400,1115,2045,49661,16750.0,15500,6400.0,2300,1265,71100,26350,57800,5540,7840,20379,4135.0,23700,24000,3245,62000,11650,15850,14300,51400,142000,3060,6840
2018-04-27,11650,2736,14700,20500,104000,21650.0,43238,153000,9470,90589,2935,82800,16900,13692,17900,48200.0,32200,1100,15600,7500,7540,3120,4285,6130,83300,8080,25500,35722,5730,79100,126000,89400,87100,831000,3400,6770,50400,20950,267500,52200,31800,40050,1140,4845,21300,12400,13400,2945,4195,150874,40459,12550,18300,26400,182500,1160,3745,8040,9990,3800,26050,24500,2815,3455,3673,2845,27700,4070,26250,1500,37300,282000,1810,11750,1143,2045,50434,16400.0,15500,6250.0,2275,1245,71100,26100,58400,5530,7840,20246,4235.0,24100,24100,3210,66500,10950,14800,14220,51600,142500,3073,6850
2018-04-30,11550,2708,14900,20950,111000,21800.0,41956,156500,9450,95316,3050,86000,15800,13692,18300,46500.0,33100,1040,16000,7510,7760,3095,4355,6150,83400,9080,27000,32279,5740,79500,126000,89900,84500,844000,3380,6840,63600,21900,267500,56300,32400,39950,1125,5290,20950,14200,13450,2800,4126,153231,39695,12500,18650,26450,188000,1220,3770,8140,11000,3995,29950,24350,2790,3430,3599,2805,28500,4260,27000,1685,38250,282500,1942,11850,1139,2200,50434,15950.0,17100,7150.0,2310,1295,69800,26600,58500,5620,7820,20869,4520.0,25000,24500,3170,64900,12150,16150,14220,51900,150500,3069,7550
2018-05-02,11450,2618,15050,20800,115000,21500.0,42230,157000,9410,95316,3120,85900,15750,13783,18500,44900.0,33050,1040,16250,7380,7850,3015,5100,6180,83800,10250,29850,30079,5520,80300,121500,90300,83100,849000,3410,7030,64300,22250,267000,53100,32700,39400,1180,5930,20750,13350,13800,2905,4277,155589,39600,12250,18950,27100,193500,1220,3685,8270,11100,4065,27600,24150,2650,3725,3830,2955,28600,4645,26500,1705,37200,283000,1884,11850,1111,2230,51014,15650.0,22200,7420.0,2280,1310,70800,26000,58000,5750,7770,21180,4695.0,25700,24700,3235,63500,12250,16700,14220,52400,156500,3136,9810
2018-05-03,11400,2768,14800,20550,112500,21450.0,41864,153000,9540,94528,3090,85200,15600,13646,18550,44350.0,33900,1060,16150,7360,7550,3065,4760,6170,84300,9100,28350,29171,5750,80400,120500,90100,82900,860000,3410,6870,61000,21300,271000,53200,32850,39200,1160,5780,21700,13200,13800,2965,4222,154646,39504,12450,18700,26650,189000,1225,3680,8360,10700,4100,25000,24500,2670,3685,3815,3065,27450,4795,26400,1635,37550,281500,1872,11600,1148,2090,51111,15400.0,19600,6950.0,2325,1305,70800,25700,57700,5290,7800,20824,4350.0,25750,24400,3195,65800,13000,16150,14220,53000,148000,3165,8850
2018-05-04,11450,2744,14750,20450,114000,21550.0,41498,154000,9610,94922,3260,88200,15100,13966,18350,43800.0,33750,1120,16100,7260,7670,3035,5160,6140,84500,10350,29300,27975,5600,77900,117500,90300,83000,854000,3275,6970,65900,20700,270000,52800,33300,38500,1155,5960,28200,13500,13400,3015,4441,156060,38312,14200,18900,27100,188000,1290,3760,8230,10750,4100,26100,24850,2635,3690,3680,3075,28000,4850,26500,1620,36950,281500,1880,11700,1157,2120,51787,14600.0,22000,6940.0,2370,1295,69800,25850,57800,5080,7830,20735,4235.0,26300,24200,3610,68800,13300,16450,14400,51700,152000,3257,10150
2018-05-08,11150,2626,14000,20600,108500,21050.0,41040,152000,9430,92952,3240,83900,15200,13646,18300,41900.0,33850,1165,15900,6980,7520,3015,4895,6120,84600,9400,28200,27545,5500,85400,115500,89700,83500,845000,3270,6900,63100,21050,271500,52400,33150,39200,1115,5440,25400,13200,13800,3025,4318,153231,37501,13750,19000,26200,185500,1225,3680,8140,10550,4055,23550,24850,3020,3675,3620,2910,26500,4430,26250,1720,37600,281500,1744,11600,1143,2010,51690,14300.0,19950,6640.0,2405,1295,68800,25250,56800,5090,7810,20691,4185.0,25050,23800,3630,72200,11500,15400,13850,51100,150000,3194,9150
2018-05-09,11200,2797,13900,20350,108000,21100.0,42414,154000,9450,92558,3115,82300,16200,13692,18250,43200.0,33550,1195,15700,7100,7470,3005,4805,6130,85100,9210,26800,28979,5780,83800,115500,90200,83400,844000,3395,6890,62400,20950,272000,52100,32200,39350,1120,5400,25750,13050,14300,3000,4140,153231,38741,13050,18800,25800,187000,1265,3610,8150,10100,4060,26750,24000,3075,3570,3710,2945,27150,4620,26100,1665,37500,279500,1806,11300,1125,2010,51497,14500.0,19250,6680.0,2340,1280,69800,25500,56500,5060,7800,20335,4220.0,24700,23650,3735,70900,12150,15750,13600,50100,149500,3236,8750
2018-05-10,10950,2878,14000,20400,112500,21000.0,41681,165500,9410,94134,3310,83100,16300,13783,18350,45150.0,33450,1180,16150,7050,7520,3055,5000,6070,84500,9480,28500,28692,5990,84500,118000,94300,85800,854000,3360,6970,63300,20700,269500,53000,32800,39400,1135,5760,27800,13750,14450,3100,4332,154646,38455,13050,19400,25800,189000,1640,3640,8250,10450,4650,26100,24500,3060,3615,3640,2985,26650,4525,26500,1710,37000,278000,1810,11600,1143,2080,51401,14200.0,19750,7050.0,2380,1310,69000,27100,56900,5200,7790,21180,5480.0,25350,23500,3780,69100,12650,16000,13700,50200,148000,3266,8990
2018-05-11,11000,2923,14100,20700,115500,21400.0,42414,174500,9440,92165,3300,83000,16550,13692,18400,45300.0,33900,1230,15950,7120,7450,3095,5300,6060,85400,9290,28600,29075,5900,101000,118500,94400,86100,861000,3505,7130,64400,21500,269500,54200,33000,41050,1155,5600,27500,14300,14600,3060,4359,159361,38789,12950,19550,26000,191000,1680,3855,8760,10450,4510,26550,24500,3140,3820,3675,3010,27050,4565,26800,1720,38000,277000,1832,11750,1171,2140,51497,14500.0,21950,6900.0,2440,1315,69300,26500,58300,5190,7880,20913,5650.0,25500,24650,3750,70300,12300,16400,13950,50700,147500,3261,9570
2018-05-14,10900,2898,14650,20650,117500,21400.0,42230,175000,9460,94528,3295,87200,17000,13692,18350,45800.0,33750,1285,16400,7080,8180,3125,5460,6120,85200,9900,29500,26875,5940,96000,117500,92300,85400,898000,3590,7090,73300,22100,268500,54300,34050,41950,1145,6480,27500,15950,14900,3025,4524,159832,38455,12850,22000,30300,192500,1740,3870,8930,11000,4605,27850,24300,3280,3890,3630,3085,27800,4605,27250,1770,38100,277000,1926,11950,1162,2270,51787,14400.0,22350,7210.0,2430,1315,69600,26750,58300,5360,8010,22871,5680.0,25650,25000,3740,73000,14100,16800,14550,50100,156500,3433,9870
2018-05-15,11250,2911,14200,20350,116500,21550.0,43146,171500,9470,94528,3300,87500,16950,13692,18250,43800.0,33600,1260,16450,7070,8060,3090,5380,6130,86300,10150,31450,25345,5870,94100,118000,91600,84600,900000,3610,7100,74000,21200,265000,55300,34350,41300,1160,6300,27200,15300,15400,3250,4373,157946,38550,13050,28600,30400,199000,1755,3805,8920,10950,4555,30000,24150,3155,3890,3580,3055,27300,4790,26750,2300,36700,277000,2020,11850,1139,2275,53140,14600.0,22200,7200.0,2465,1315,70000,26350,57700,5240,8020,22115,5750.0,25400,24650,3705,74000,13750,17100,15300,50300,158000,3475,9870
2018-05-16,11300,2939,14150,20200,120500,21100.0,43605,164500,9410,92952,2915,83000,16400,13646,18300,42000.0,33700,1220,15500,7040,7670,3025,4925,6180,85800,9170,28150,23480,5750,84500,116000,91500,87000,881000,3660,7010,69300,21500,267000,55800,33350,39700,1100,5490,24300,13550,15250,3390,4085,154646,38693,12650,24600,28300,197000,1500,3740,8560,10350,4235,26150,23800,3030,3900,3520,2910,26300,4300,25900,1765,37250,275000,1828,11700,1125,2115,52560,14300.0,18700,6800.0,2410,1315,69800,26050,56100,5210,7980,21269,5090.0,26500,24400,3430,72800,11200,16100,14450,49600,151000,3303,8930
